labels,american,attack,authority,black,called,case,child,city,come,community,control,country,county,court,crime,day,death,department,did,didnt,dont,enforcement,family,federal,fight,firearm,going,government,group,gun,ha,health,help,high,home,house,im,including,just,killed,killing,know,later,law,left,letter,life,local,long,make,man,matter,medium,member,million,month,national,need,office,officer,official,old,people,place,police,political,president,public,report,republican,right,say,school,shooter,shot,state,story,student,support,texas,thats,thing,think,threat,time,took,trump,used,victim,video,violence,want,way,week,weons,white,woman,work,year,york
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12256284812266899,0.0,0.12435062646675377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678355854034385,0.0,0.0,0.0,0.0,0.0,0.0,0.09308405092766585,0.0,0.08521069445423098,0.0,0.0,0.0,0.0,0.22145392910362502,0.0,0.0943942711024332,0.2352442236684348,0.0,0.10415737149685245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11226689685662644,0.0,0.0,0.06320574578603222,0.0,0.5064916834108804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19959802474692193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24151790466579948,0.0,0.08202963499562844,0.0,0.0,0.0,0.19808162982577895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384193494415991,0.0,0.0,0.0
right,0.0,0.10952460650579779,0.0,0.0,0.10891924935663584,0.0,0.0,0.10989128553183389,0.0,0.11390877077017811,0.0,0.10761212781272608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937280720607217,0.0,0.0,0.0,0.0,0.0,0.0,0.11253429211942642,0.08578285050488857,0.06862789181912034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18708684238096657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516121128478633,0.0,0.0,0.0,0.24670437078050697,0.0,0.0,0.0,0.0,0.19183192973215363,0.0,0.17080246918428416,0.0,0.0,0.0,0.0,0.13326694177190035,0.0,0.0,0.0,0.10964654136940134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649965152889244,0.2058146707863923,0.0,0.0,0.0,0.0,0.0,0.0,0.240213723052321,0.06948444870267928,0.0
right,0.0,0.06628383475042561,0.14100306793100056,0.3283665312648557,0.0659174751302437,0.0,0.0,0.0,0.0,0.0,0.0,0.06512641062721214,0.07758693469333411,0.0,0.07598390261732281,0.0,0.0,0.07504086814599747,0.0,0.15227092234711112,0.13819623813852697,0.07470054215256805,0.12245671324630986,0.0,0.0,0.0,0.13660264585073675,0.0,0.0,0.0519154231061812,0.0,0.0,0.0,0.06650574736662787,0.1376338087689182,0.0,0.0,0.0,0.3180032880830853,0.052171474350604215,0.07379520553794114,0.0,0.0,0.05661208809594062,0.0,0.06363621024192265,0.05779425135784758,0.0,0.0,0.0,0.06877693834024975,0.0,0.0,0.0,0.0,0.06684162418398185,0.0,0.0,0.07593354734549931,0.0,0.06456351364805993,0.1716338437862867,0.3095890220078409,0.0,0.0,0.0,0.0655914137163444,0.0,0.0,0.0,0.12378574204785793,0.0,0.05896504019872618,0.2654305168839069,0.36662029203770613,0.0,0.3278765122397102,0.0,0.0,0.0,0.0,0.0,0.07393640698029649,0.0,0.0,0.0,0.0,0.0,0.06063916469623596,0.0,0.0,0.07161931840418084,0.0,0.0,0.0,0.29803093967237193,0.0,0.0,0.08410339671549538,0.15602888054202418
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10932504606836503,0.0,0.0,0.10460324333234382,0.0,0.0,0.0,0.08685342102700613,0.05848371756494976,0.0,0.05124111023436,0.0,0.0,0.0,0.04917117821333834,0.0,0.0,0.0,0.05485132554578447,0.0,0.10938778166608601,0.4586137744991301,0.06670902446826507,0.06425810754260411,0.0,0.2136373495112901,0.0,0.2856609771632391,0.0632641686015168,0.0,0.04256360182641153,0.04189779057333101,0.0,0.0,0.0,0.0,0.0,0.0,0.04641332202844879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05367907283627179,0.0,0.0,0.0,0.05520122753304393,0.05184957119145485,0.0,0.06215607364629068,0.0,0.12452006531927315,0.0,0.31605033396158355,0.0,0.0,0.0,0.0,0.0,0.23676778700865506,0.0,0.0490708137825876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016683756579204,0.0,0.0,0.0,0.0,0.32198386388230643,0.4001199962721905,0.0,0.0,0.09982236293718538,0.0,0.29917780861557813,0.0,0.0,0.0,0.0
right,0.0,0.05283376264258019,0.05619562183594288,0.06543390042963444,0.0,0.0,0.0,0.0,0.0,0.05494864715593464,0.0,0.0,0.18552983727574676,0.0,0.0,0.0,0.0,0.23925540403911705,0.05085860387756413,0.0,0.0,0.05954258271599916,0.0,0.05993102692662037,0.0,0.06350545031687657,0.0,0.0,0.0,0.0,0.09931657906043614,0.0,0.0,0.0,0.0,0.0,0.0,0.04542743285470629,0.04224587162516749,0.2079251527112034,0.17646286103839062,0.0,0.0,0.04512457126875208,0.0,0.0,0.0,0.0,0.0,0.0,0.2192838992634653,0.0,0.0,0.0,0.0,0.05327836749454766,0.0,0.0,0.12105078205468416,0.10957831911986214,0.10292504554983316,0.045602178360087176,0.18507626671455257,0.10894648076998309,0.7003464146566624,0.0,0.0,0.0,0.1076453512913771,0.0,0.0,0.0,0.04700007097959422,0.10578516602082728,0.04870450832747276,0.291617666760245,0.0,0.0,0.0,0.0629241401360461,0.0,0.0,0.0,0.06602802628530315,0.04003259096185768,0.11165627414689311,0.0,0.05660284879540161,0.09666897657530857,0.0,0.0,0.0,0.0,0.04953860280861417,0.0,0.0,0.0,0.1158771095567916,0.033518722296560464,0.0
right,0.0,0.0,0.07101129773143763,0.16537039838096682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05446629137139959,0.07335096680612571,0.0,0.06426720346112455,0.0,0.06959773539552912,0.15048133398321795,0.06167107036140703,0.0,0.0,0.0,0.0,0.0,0.0,0.10458159871672033,0.041833621759822054,0.0,0.07499810350445678,0.06698661946014402,0.0,0.0,0.0,0.057404133173185566,0.05338377029898965,0.15764610597033532,0.0743287843094548,0.06778177832270153,0.1382274587266659,0.11404284749169963,0.0,0.0,0.11642426935975493,0.07253654417220852,0.0,0.12846590935369834,0.0,0.0,0.15195975019647256,0.0,0.0,0.0,0.0,0.0,0.0,0.06923402917977922,0.13006068470775825,0.05762494939879935,0.27284907656865565,0.0,0.052058177091695725,0.0,0.13213134937791512,0.0,0.13602547387540476,0.0,0.0,0.06762874976266424,0.05939138894973433,0.20051229102344054,0.061545192111271206,0.1579290466423636,0.16512361731868735,0.6985611359491246,0.0,0.0,0.0,0.0,0.0,0.0,0.05058696999656819,0.0,0.0,0.07152588790621697,0.0,0.0,0.0,0.07213716434894349,0.13751117330873494,0.0,0.0,0.0,0.0,0.0,0.08471150921782467,0.0
right,0.0,0.2621682636152381,0.0,0.0,0.0,0.0,0.0,0.5260919611302532,0.0,0.0,0.0,0.2575903771095495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642740915288361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29187751390451055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640779901944715,0.0,0.0,0.0,0.0,0.0,0.27187120712824314,0.0,0.0,0.0,0.0,0.20442432160150503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796845135876376,0.0,0.0,0.0,0.0,0.24581723562107974,0.0,0.0,0.0,0.0,0.0,0.0
right,0.23109949995169915,0.0,0.0,0.0,0.07284280071659047,0.0,0.15675658112883772,0.0,0.0752172988360785,0.07617968300456666,0.0841903035179986,0.14393725309810165,0.0,0.0,0.08396681251953772,0.0,0.0,0.0,0.0,0.0,0.07635760482798384,0.0,0.06766104088320105,0.0,0.0,0.0,0.07547709685029175,0.0,0.0,0.28684842767179675,0.04589682610657239,0.0,0.0,0.0,0.0,0.0,0.08705342547654887,0.06297966580982513,0.11713762850335405,0.0,0.0,0.14873053596612634,0.0,0.12511956937594013,0.0,0.0,0.06386614666150467,0.0,0.0,0.0,0.0,0.0,0.08335962721573534,0.14756242425971625,0.0,0.0,0.07530367939633083,0.0,0.0,0.37979286328174733,0.07134659130884573,0.06322192941221394,0.1282929795338965,0.0,0.11422893839411491,0.26973565459929305,0.07248248311420799,0.0,0.0,0.0,0.0,0.0,0.4561195744783034,0.07332919763413788,0.0,0.0577561116792338,0.0,0.08515675412561594,0.0,0.2617102311161014,0.0,0.08341438322097947,0.16340841176713788,0.0,0.0,0.0,0.08977964580645713,0.0,0.20102984440138832,0.0,0.0,0.15828736545706035,0.07543366009876876,0.0,0.0,0.0,0.0,0.0,0.0464696725294045,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011600139705741,0.0,0.4049446854306647,0.0,0.0,0.18392764868847017,0.0,0.0,0.1398022950890813,0.0,0.21547050161288844,0.0,0.0,0.1853160505731825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524498765888982,0.0,0.0,0.0,0.0,0.0,0.17173029661748243,0.37041685317680995,0.0,0.20313632703373302,0.17979500312984792,0.0,0.3599936939467958,0.0,0.0,0.0,0.18510094120506276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19122835011652572,0.0,0.0,0.3354209281877571,0.0,0.0,0.0,0.21139835796965933,0.2006408061460657,0.0,0.0,0.0,0.0
right,0.0709957937040709,0.0,0.0,0.0,0.06713384217944235,0.0,0.0,0.2031989091928324,0.0,0.0,0.0,0.0,0.0,0.0,0.07738602421300914,0.1652194286507078,0.0,0.07642558804274263,0.06498325459332589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701138840985703,0.16919889131468654,0.08149122731783276,0.0,0.0,0.2102603227336465,0.0,0.0,0.2902185873825036,0.10795712119601764,0.10626837628115746,0.0,0.0,0.0,0.11531348796877118,0.0,0.0,0.0,0.07334473049094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388037054696385,0.0,0.07733473974155719,0.21001625879518032,0.0,0.11653398797646006,0.07882545752433713,0.0,0.31582918752583744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13516423675879147,0.06223091518804213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05115059895799623,0.0,0.0,0.28929125485505025,0.4323069221320594,0.0816670806151905,0.25371327306059405,0.0,0.0,0.0,0.07995113723210288,0.0,0.0,0.0,0.04282767316782862,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806502981640939,0.0,0.36200658771625427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40158286201759247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31719548506182155,0.0,0.0,0.0,0.0,0.41453902901321155,0.0,0.4246643193627682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196694878896185
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06124833956981302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504872964155124,0.05741471021390146,0.06850931743058963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046715290697682085,0.0,0.0,0.26800571037171605,0.0,0.0,0.0,0.1417726466333993,0.0,0.04769172356622002,0.18778277780230282,0.0,0.06055454338440137,0.06174447508981962,0.0,0.061003542789821875,0.0,0.0,0.0,0.0,0.05738411320767668,0.6188786444617808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618519479333241,0.0,0.0,0.13928944709096894,0.0,0.4650747178989471,0.0,0.0,0.0,0.0,0.0,0.22277337168828615,0.0,0.0,0.11942177309146676,0.16494880031297848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519313221259416,0.0,0.0,0.0,0.10913042933909962,0.0,0.0,0.0,0.06142451936212232,0.05592454978719665,0.0,0.06704463312965152,0.28138289356455276,0.0,0.0756791410173263,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22304812363554438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13929514451702008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23013084965600236,0.0,0.0,0.0,0.0,0.4830558760244418,0.0,0.0,0.230665283131425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12978812582230792,0.22920215225457194,0.520020810742581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40985915485333074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684415309964331,0.23490302914167638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right,0.0,0.2092731338720708,0.0,0.0,0.0693721510902365,0.0,0.0,0.06999125414878055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11381867222558797,0.0,0.23692107894063724,0.0,0.16025130530017637,0.0,0.0,0.0,0.15825680642826168,0.0,0.08384780199280555,0.0,0.0,0.0,0.1092725280669361,0.0,0.2526246770851122,0.0,0.0,0.21727061052118643,0.0,0.0,0.0,0.05577825936775037,0.10981146938954772,0.0,0.07082207926708692,0.14442754794984763,0.0,0.0,0.0,0.060823196419794175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103420190985947,0.0,0.0,0.0,0.36169734874807175,0.0,0.0,0.1221803647373358,0.0,0.4351456613528612,0.0,0.0,0.138744302180473,0.2131901920737999,0.0,0.0,0.0,0.0,0.13967074652698314,0.0,0.11000855723230954,0.0,0.0,0.0,0.3323211356737758,0.0,0.0,0.0,0.17435684169850174,0.0,0.14742251443314497,0.0,0.07473412808418887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08851118057269979,0.0
right,0.1569390792255873,0.1492268757688823,0.0,0.0,0.0,0.3268828618019089,0.15967948985211547,0.0,0.0,0.0,0.0,0.0,0.0,0.1762447032429781,0.0,0.24348282858089856,0.16395187213423226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949654998348197,0.0,0.0,0.28051575477415774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11745527625115343,0.6645498414877854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504826446123703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385751589663071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766608307439348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15768436807779257,0.0,0.0,0.0,0.1805283914172917,0.0,0.0,0.0,0.13991982696926564,0.0,0.0,0.0,0.0,0.0,0.0
right,0.0,0.0,0.04110724723257397,0.0,0.0,0.04232944396504853,0.0,0.03877742859786408,0.03968729416997555,0.0,0.0,0.0,0.0,0.09129068742161488,0.1329115365964058,0.06305924202971766,0.1698465694093543,0.043753991522141954,0.29762563490828864,0.22196107301430512,0.04028895974484761,0.043555558041837535,0.03570034652840162,0.08767941203557982,0.0,0.0,0.03982437274597343,0.0,0.0794201370263907,0.06054053047565715,0.02421678081167742,0.2332704634996906,0.0,0.0,0.04012499222636297,0.0,0.0,0.09969086483024762,0.21632077427042898,0.030419560738460596,0.12908305343162607,0.03923773270434506,0.12002633035303424,0.19805246531380843,0.07905734474159044,0.03710429093129885,0.10109408032247086,0.0,0.0,0.11155013495314561,0.0,0.03656016349211765,0.13195041958713083,0.07785912856021168,0.0,0.07794653580452034,0.0,0.13058216231282693,0.08854896988497464,0.1603136653079615,0.0,0.03335811507993762,0.2933315290826351,0.15938928243218067,0.15067802057911572,0.0,0.0,0.03843442539068653,0.03937143076635259,0.0,0.07217560833100399,0.07829829408378662,0.0,0.0,0.0,0.060948314544585866,0.04779364395456736,0.08986340120798197,0.0,0.0,0.0,0.13203709317371226,0.0,0.28979806384697593,0.26355552340900273,0.04083843114881852,0.0,0.0,0.035356807078335946,0.0,0.03631299634992559,0.08351798500468854,0.0398014539870954,0.3261385805533966,0.045772384226636306,0.0,0.0,0.0,0.12259517372965663,0.04548778875507424
right,0.0,0.2724238757315577,0.0,0.08434832135591447,0.0,0.0,0.0,0.0,0.20981206899065197,0.1416643702407952,0.0,0.0,0.0,0.0,0.07807269043108363,0.1666854633950659,0.0,0.07710373206214564,0.0,0.07822841531274091,0.0,0.0,0.0,0.07725477902440821,0.06493678039897188,0.0,0.14035783520205933,0.08192080946376715,0.0,0.0,0.1707002368610303,0.0,0.07650660816459808,0.06833398189867199,0.07070867232882144,0.146194302352347,0.0,0.11711750880336143,0.10891505266852526,0.05360566154151895,0.1516476526950166,0.0691451345103201,0.0,0.0,0.0,0.0,0.11876601594635094,0.07399553726405142,0.07454699130052109,0.0,0.21200282286942773,0.0,0.0,0.3430103847817373,0.16720088669839023,0.06867909192699366,0.0,0.30681763209248886,0.0,0.14125319160367705,0.06633835642233595,0.0,0.07952489620666614,0.140438713117286,0.1062105405446937,0.08360044334919511,0.0,0.0677295381333691,0.0,0.0,0.1271885963446305,0.0,0.12117196330060655,0.2727271680161816,0.0,0.0,0.0,0.0,0.0,0.1622261720114753,0.0,0.0,0.0,0.08511418611822819,0.10320894291764943,0.0,0.0,0.0,0.0,0.0,0.12798226829300574,0.07358812435332938,0.1402770598587248,0.0,0.08066056436177177,0.07655594306964893,0.0,0.07468635990300976,0.2160384709719598,0.08015904730648055
right,0.17607412559038818,0.1674215994846207,0.0,0.0,0.0,0.0,0.0,0.33596422539416954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16116264265218513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13112945572754273,0.0,0.0,0.0,0.16798211269708477,0.0,0.0,0.0,0.14395214515510632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18189963959955896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13201270704022303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658206546951465,0.0,0.15730630074728633,0.0,0.0,0.0,0.0,0.18819376098156654,0.0,0.0,0.0,0.19705109733389986
right,0.0,0.0,0.09796504653887136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10781052894197,0.0,0.0,0.0,0.0,0.20854531034281693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946353495272314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055130729950302,0.764105443201097,0.08971390072647713,0.0,0.0,0.0,0.5027252469829595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08426084167831038,0.0,0.0,0.0,0.09485313550917625,0.0,0.0,0.0,0.0,0.2020069546282745,0.11686544547161898,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32297642446492675,0.0,0.0,0.0,0.0,0.18057625544679054,0.0,0.0,0.0,0.0,0.0,0.0,0.18643673475679007,0.0,0.0,0.0,0.0,0.0,0.2574601850145907,0.102986492177158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3659669156914944,0.0,0.0,0.14037599814444926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844722609908088,0.0,0.0,0.0,0.0,0.0,0.0,0.16648923558114664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12453558574795166,0.0,0.0,0.17608325517712065,0.0,0.0,0.15442796231270584,0.0,0.0,0.0,0.5839674554695484,0.0,0.0,0.0,0.1042718848425838,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20383402221626487,0.0,0.0,0.0,0.1996064814890576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22821221938212302,0.0,0.2109175067205572,0.0,0.0,0.0,0.16244182358816475,0.0,0.0,0.0,0.0,0.0,0.2077829441906815,0.0,0.0,0.0,0.0,0.0,0.21079501445686824,0.0,0.0,0.0,0.0,0.2048634538873811,0.0,0.0,0.0,0.0,0.0,0.17534733519362994,0.11860774836868367,0.0,0.0,0.0,0.0,0.6060930651332123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512278672384207,0.0,0.0,0.24195292174601998,0.0,0.0,0.0,0.0,0.15393142166651796,0.0,0.0,0.0,0.1858534838459786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396031582590757,0.0,0.1288846025597175,0.0
right,0.0,0.0,0.0,0.807819608811864,0.0,0.0,0.0,0.14543273163411397,0.0,0.0,0.0,0.07120822014694922,0.0,0.0,0.0,0.177375308680158,0.07962509197053269,0.0,0.0697643427087538,0.0,0.07555082534163682,0.0816764289551363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17029058604477926,0.045411889237813405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28974993819957784,0.05704349119152076,0.0,0.073579539137317,0.0,0.06189879026481807,0.0,0.0,0.06319134947379025,0.0,0.07932782693693727,0.0697271644312675,0.0,0.06855849701624296,0.08247886573325176,0.07300165430378064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12693746105785925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06447147206497816,0.07255441570462628,0.0668095022545063,0.11429174384712242,0.0,0.0,0.0,0.08631501736997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359073116506681,0.0,0.0,0.1709535112681388,0.0,0.09195736615524217,0.0
right,0.1247266552050372,0.0,0.12614387355632498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400697164885432,0.0,0.0,0.0,0.26853162620823806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14255244862840563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28449144512286817,0.18669414673871118,0.0,0.0,0.0,0.0,0.0,0.0,0.3102226430619646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13357044382227562,0.0,0.0,0.0,0.0,0.20772291883230734,0.0,0.6473299633847271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32798508883947214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08986226911354765,0.0,0.0,0.0,0.10849776868325017,0.1434741591586541,0.0,0.12814385357044988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26877540993434756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294308242424519,0.16785216104575226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23121288284033426,0.15639610032990428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957917188250731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24506628366205868,0.0,0.2516938547192197,0.0,0.0,0.0,0.0,0.0,0.0,0.2937609728231831,0.16994715362315688,0.3152864826711463
right,0.0,0.22918941727103606,0.0,0.0,0.0,0.06275519425225622,0.0,0.0,0.0,0.0,0.0,0.0,0.1341360560773605,0.06767115612593277,0.0,0.18697599648332328,0.0,0.0,0.0,0.06581333912608589,0.05973008993685099,0.12914592064747435,0.10585455283148018,0.0,0.0,0.0,0.0,0.0,0.0,0.17950780328092816,0.10770721098457868,0.06916666924481366,0.0,0.0,0.11897400228620232,0.0,0.06809680508888369,0.0,0.09162991821517456,0.045098287725835774,0.0,0.0,0.0593147068260535,0.29362117166407325,0.0,0.0,0.0,0.062252231089011865,0.0,0.27562966941050326,0.0,0.0,0.0,0.0,0.0,0.05777952103200405,0.0,0.0,0.0,0.29708975199388665,0.0,0.09890963809773269,0.10035609711814682,0.0,0.22338655000513483,0.0,0.0,0.0,0.23347925739556838,0.0,0.0,0.0,0.0,0.0573611440478158,0.0,0.09035845880118955,0.0,0.0,0.0,0.0,0.06507927474260353,0.0,0.0,0.21481895445710555,0.0,0.0,0.0,0.1841546004265208,0.0,0.2772637074697399,0.0,0.24763790315100315,0.0,0.16117142158133907,0.33929749536791215,0.0,0.0,0.0,0.10905152377828849,0.0
